data
11
HoleID
Easting
Northing
From
To
Elevation
Lithofacies
Phi
Vsh
Kv
Sw
3.    405.63000        2135.7500        50.160000        51.160000        376.19000     3.   0.24351000       0.29707000        125.12996       0.29722000    
3.    405.63000        2135.7500        51.160000        52.160000        375.19000     3.   0.26139000       0.21590000        221.45558       0.43925000    
3.    405.63000        2135.7500        52.160000        53.160000        374.19000     4.   0.27918000       0.35245000        24.407760       0.51000000    
3.    405.63000        2135.7500        53.160000        54.160000        373.19000     5.   0.20462000       0.38855000       0.10000000E-03   0.70203000    
3.    405.63000        2135.7500        54.160000        55.160000        372.19000     5.   0.13189000       0.58068000       0.10000000E-03   0.68625000    
3.    405.63000        2135.7500        55.160000        56.160000        371.19000     4.   0.18482000       0.33700000        12.444540       0.58579000    
3.    405.63000        2135.7500        56.160000        57.160000        370.19000     1.   0.27813000       0.16848000        1437.1083       0.18319000    
3.    405.63000        2135.7500        57.160000        58.160000        369.19000     4.   0.28304000       0.19516000        1726.9081       0.15913000    
3.    405.63000        2135.7500        58.160000        59.160000        368.19000     4.   0.27161000       0.24440000        2220.9669       0.24942000    
3.    405.63000        2135.7500        59.160000        60.160000        367.19000     1.   0.32122000       0.40020000E-01    3278.1426       0.32070000    
3.    405.63000        2135.7500        60.160000        61.160000        366.19000     1.   0.33631000       0.58900000E-01    4686.8748       0.11696000    
3.    405.63000        2135.7500        61.160000        62.160000        365.19000     1.   0.32837000       0.91350000E-01    3884.1991       0.89320000E-01
3.    405.63000        2135.7500        62.160000        63.160000        364.19000     1.   0.33559000       0.39540000E-01    5080.9711       0.10049000    
3.    405.63000        2135.7500        63.160000        64.160000        363.19000     1.   0.33050000       0.74330000E-01    4193.8953       0.16365000    
3.    405.63000        2135.7500        64.160000        65.160000        362.19000     1.   0.33970000       0.97960000E-01    5127.0207       0.14478000    
3.    405.63000        2135.7500        65.160000        66.160000        361.19000     4.   0.23344000       0.27314000        538.13171       0.62033000    
3.    405.63000        2135.7500        66.160000        67.160000        360.19000     5.   0.59580000E-01   0.85509000       0.10000000E-03   0.92597000    
3.    405.63000        2135.7500        67.160000        68.160000        359.19000     5.   0.99550000E-01   0.71061000       0.10000000E-03   0.85507000    
3.    405.63000        2135.7500        68.160000        69.160000        358.19000     5.   0.81790000E-01   0.72944000       0.10000000E-03   0.82369000    
3.    405.63000        2135.7500        69.160000        70.160000        357.19000     5.   0.10222000       0.53415000       0.10000000E-03   0.99072000    
3.    405.63000        2135.7500        70.160000        71.160000        356.19000     1.   0.16476000       0.48350000E-01    979.69024       0.98187000    
3.    405.63000        2135.7500        71.160000        72.160000        355.19000     1.   0.29200000       0.83920000E-01    1838.6898       0.65162000    
3.    405.63000        2135.7500        72.160000        73.160000        354.19000     1.   0.29203000       0.78260000E-01    1848.4461       0.49492000    
3.    405.63000        2135.7500        73.160000        74.160000        353.19000     1.   0.29795000       0.78400000E-01    2508.9302       0.44053000    
3.    405.63000        2135.7500        74.160000        75.160000        352.19000     1.   0.34982000       0.11550000E-01    6199.4284       0.11879000    
3.    405.63000        2135.7500        75.160000        76.160000        351.19000     1.   0.35000000       0.66530000E-01    6302.5979       0.16858000    
3.    405.63000        2135.7500        76.160000        77.160000        350.19000     1.   0.34196000       0.58000000E-01    5780.3397       0.24978000    
3.    405.63000        2135.7500        77.160000        78.160000        349.19000     5.   0.52010000E-01   0.58686000        1.8524900       0.97703000    
3.    405.63000        2135.7500        78.160000        79.160000        348.19000     4.   0.14375000       0.48845000        4.1752800       0.74205000    
3.    405.63000        2135.7500        79.160000        80.160000        347.19000     4.   0.24338000       0.29964000        3036.8838       0.79021000    
3.    405.63000        2135.7500        80.160000        81.160000        346.19000     1.   0.35667000       0.36150000E-01    6528.0015       0.30423000    
3.    405.63000        2135.7500        81.160000        82.160000        345.19000     1.   0.34488000       0.70710000E-01    5484.0835       0.52575000    
3.    405.63000        2135.7500        82.160000        83.160000        344.19000     1.   0.32208000       0.10823000        2729.5630       0.30815000    
3.    405.63000        2135.7500        83.160000        84.160000        343.19000     3.   0.28685000       0.14078000        444.98016       0.56156000    
3.    405.63000        2135.7500        84.160000        85.160000        342.19000     3.   0.28263000       0.20592000        398.98786       0.46652000    
3.    405.63000        2135.7500        85.160000        86.160000        341.19000     1.   0.31513000       0.93770000E-01    3121.1838       0.20752000    
3.    405.63000        2135.7500        86.160000        87.160000        340.19000     4.   0.24741000       0.23597000        136.77594       0.78801000    
3.    405.63000        2135.7500        87.160000        88.160000        339.19000     4.   0.27076000       0.20835000        201.68516       0.86144000    
3.    405.63000        2135.7500        88.160000        89.160000        338.19000     4.   0.30028000       0.10704000        330.41211       0.58632000    
3.    405.63000        2135.7500        89.160000        90.160000        337.19000     1.   0.25348000       0.20283000        805.47826       0.41054000    
3.    405.63000        2135.7500        90.160000        91.160000        336.19000     1.   0.33620000       0.54140000E-01    5208.3316       0.10785000    
3.    405.63000        2135.7500        91.160000        92.160000        335.19000     1.   0.34643000       0.56260000E-01    5784.6113       0.14610000    
3.    405.63000        2135.7500        92.160000        93.160000        334.19000     1.   0.34514000       0.88290000E-01    5674.4388       0.15235000    
3.    405.63000        2135.7500        93.160000        94.160000        333.19000     1.   0.34813000       0.13340000        5896.7584       0.15749000    
3.    405.63000        2135.7500        94.160000        95.160000        332.19000     1.   0.35048000       0.56770000E-01    6144.0096       0.22838000    
3.    405.63000        2135.7500        95.160000        96.160000        331.19000     1.   0.18620000       0.30440000E-01    3732.0891       0.20319000    
3.    405.63000        2135.7500        96.160000        97.160000        330.19000     1.   0.15167000       0.21530000E-01    3959.9677       0.19739000    
3.    405.63000        2135.7500        97.160000        98.160000        329.19000     1.   0.33816000       0.79900000E-01    5254.9121       0.51050000    
3.    405.63000        2135.7500        97.910000        98.910000        328.44000     1.   0.30409000       0.68880000E-01    2450.1714       0.36880000    
5.    235.89000        1865.7000        49.920000        50.920000        379.19000     3.   0.18662000       0.36889000        9.8088600       0.87668000    
5.    235.89000        1865.7000        50.920000        51.920000        378.19000     3.   0.18766000       0.48098000        7.1406400       0.62205000    
5.    235.89000        1865.7000        51.920000        52.920000        377.19000     3.   0.29045000       0.41025000        2.3511200       0.55490000    
5.    235.89000        1865.7000        52.920000        53.920000        376.19000     5.   0.23621000       0.30624000       0.10000000E-03   0.53665000    
5.    235.89000        1865.7000        53.920000        54.920000        375.19000     5.   0.19298000       0.30264000        18.546030       0.77101000    
5.    235.89000        1865.7000        54.920000        55.920000        374.19000     5.   0.11086000       0.56217000        1.2254500       0.80787000    
5.    235.89000        1865.7000        55.920000        56.920000        373.19000     5.   0.89960000E-01   0.74392000       0.10000000E-03   0.79360000    
5.    235.89000        1865.7000        56.920000        57.920000        372.19000     5.   0.20256000       0.36630000        233.30290       0.62605000    
5.    235.89000        1865.7000        57.920000        58.920000        371.19000     3.   0.25504000       0.21393000        228.21114       0.46560000    
5.    235.89000        1865.7000        58.920000        59.920000        370.19000     4.   0.21473000       0.26231000        48.113040       0.80418000    
5.    235.89000        1865.7000        59.920000        60.920000        369.19000     1.   0.25006000       0.25347000        1897.8787       0.84116000    
5.    235.89000        1865.7000        60.920000        61.920000        368.19000     1.   0.35178000       0.86790000E-01    6262.7499       0.49941000    
5.    235.89000        1865.7000        61.920000        62.920000        367.19000     1.   0.34042000       0.88780000E-01    3910.1312       0.24304000    
5.    235.89000        1865.7000        62.920000        63.920000        366.19000     3.   0.32542000       0.14070000        3210.3943       0.33864000    
5.    235.89000        1865.7000        63.920000        64.920000        365.19000     1.   0.36680000       0.33520000E-01    7049.6120       0.18482000    
5.    235.89000        1865.7000        64.920000        65.920000        364.19000     1.   0.33547000       0.64120000E-01    5028.1587       0.26809000    
5.    235.89000        1865.7000        65.920000        66.920000        363.19000     1.   0.30683000       0.10560000        2611.1586       0.39911000    
5.    235.89000        1865.7000        66.920000        67.920000        362.19000     1.   0.31998000       0.90540000E-01    3439.9228       0.21526000    
5.    235.89000        1865.7000        67.920000        68.920000        361.19000     1.   0.31939000       0.81740000E-01    3204.1361       0.15635000    
5.    235.89000        1865.7000        68.920000        69.920000        360.19000     1.   0.29648000       0.10309000        2076.6542       0.10569000    
5.    235.89000        1865.7000        69.920000        70.920000        359.19000     1.   0.28861000       0.93580000E-01    1610.7947       0.75480000E-01
5.    235.89000        1865.7000        70.920000        71.920000        358.19000     1.   0.32164000       0.15167000        3410.7861       0.99960000E-01
5.    235.89000        1865.7000        71.920000        72.920000        357.19000     5.   0.21891000       0.35576000        1372.4977       0.47246000    
5.    235.89000        1865.7000        72.920000        73.920000        356.19000     5.   0.14134000       0.42697000       0.10000000E-03   0.98612000    
5.    235.89000        1865.7000        73.920000        74.920000        355.19000     5.   0.83730000E-01   0.57455000       0.10000000E-03   0.94359000    
5.    235.89000        1865.7000        74.920000        75.920000        354.19000     5.   0.34700000E-01   0.91050000       0.10000000E-03   0.87563000    
5.    235.89000        1865.7000        75.920000        76.920000        353.19000     4.   0.15114000       0.44456000        50.402720       0.67449000    
5.    235.89000        1865.7000        76.920000        77.920000        352.19000     1.   0.27776000       0.15354000        3656.7828       0.46698000    
5.    235.89000        1865.7000        77.920000        78.920000        351.19000     1.   0.37174000       0.26400000E-01    7333.2432       0.12169000    
5.    235.89000        1865.7000        78.920000        79.920000        350.19000     2.   0.11659000       0.44971000        1.1422300       0.65038000    
5.    235.89000        1865.7000        79.920000        80.920000        349.19000     2.   0.11580000       0.64443000        12.338020       0.43410000    
5.    235.89000        1865.7000        80.920000        81.920000        348.19000     4.   0.11642000       0.72854000        1.7749700       0.46974000    
5.    235.89000        1865.7000        81.920000        82.920000        347.19000     4.   0.14880000       0.44195000        14.946430       0.73705000    
5.    235.89000        1865.7000        82.920000        83.920000        346.19000     3.   0.31824000       0.12706000        2320.2582       0.43213000    
5.    235.89000        1865.7000        83.920000        84.920000        345.19000     1.   0.28925000       0.14359000        1872.4905       0.44954000    
5.    235.89000        1865.7000        84.920000        85.920000        344.19000     1.   0.31732000       0.51460000E-01    3668.2465       0.28346000    
5.    235.89000        1865.7000        85.920000        86.920000        343.19000     1.   0.31241000       0.90240000E-01    3237.7472       0.47459000    
5.    235.89000        1865.7000        86.920000        87.920000        342.19000     1.   0.26933000       0.23181000        1230.6371       0.64516000    
5.    235.89000        1865.7000        87.920000        88.920000        341.19000     3.   0.22286000       0.24700000        205.70497       0.58342000    
5.    235.89000        1865.7000        88.920000        89.920000        340.19000     4.   0.17266000       0.33423000        25.491470       0.91268000    
5.    235.89000        1865.7000        89.920000        90.920000        339.19000     4.   0.14444000       0.26948000        9.1601500       0.93324000    
5.    235.89000        1865.7000        90.920000        91.920000        338.19000     3.   0.30732000       0.15298000        296.03364       0.10607000    
5.    235.89000        1865.7000        91.920000        92.920000        337.19000     3.   0.37320000       0.13050000        393.07893       0.18933000    
5.    235.89000        1865.7000        92.920000        93.920000        336.19000     1.   0.31866000       0.19890000        1128.6438       0.30319000    
5.    235.89000        1865.7000        93.920000        94.920000        335.19000     1.   0.30821000       0.15515000        3126.6634       0.28331000    
5.    235.89000        1865.7000        94.920000        95.920000        334.19000     1.   0.32592000       0.88940000E-01    4523.5693       0.27735000    
5.    235.89000        1865.7000        95.920000        96.920000        333.19000     1.   0.31851000       0.24024000        3795.0424       0.26638000    
5.    235.89000        1865.7000        96.920000        97.920000        332.19000     1.   0.28188000       0.19665000        1906.1455       0.27098000    
5.    235.89000        1865.7000        97.920000        98.920000        331.19000     1.   0.14198000       0.22009000        544.34705       0.71130000    
5.    235.89000        1865.7000        98.920000        99.920000        330.19000     1.   0.15383000       0.76780000E-01    2655.8142       0.68067000    
5.    235.89000        1865.7000        99.920000        100.92000        329.19000     1.   0.20716000       0.68600000E-01    4662.5473       0.36352000    
5.    235.89000        1865.7000        100.92000        101.92000        328.19000     1.   0.31723000       0.17727000        4404.7059       0.17958000    
6.    325.03000        2055.8100        50.350000        51.350000        376.36000     3.   0.30410000       0.10495000        660.01837       0.30136000    
6.    325.03000        2055.8100        51.350000        52.350000        375.36000     5.   0.16503000       0.59712000        297.52554       0.65736000    
6.    325.03000        2055.8100        52.350000        53.350000        374.36000     5.   0.10165000       0.57117000       0.10000000E-03   0.95071000    
6.    325.03000        2055.8100        53.350000        54.350000        373.36000     5.   0.13054000       0.43165000       0.10000000E-03   0.98988000    
6.    325.03000        2055.8100        54.350000        55.350000        372.36000     5.   0.25054000       0.48704000       0.10000000E-03    1.0000000    
6.    325.03000        2055.8100        55.350000        56.350000        371.36000     4.   0.18539000       0.35686000        23.512470       0.44722000    
6.    325.03000        2055.8100        56.350000        57.350000        370.36000     4.   0.16420000       0.36216000        5.5047900       0.73877000    
6.    325.03000        2055.8100        57.350000        58.350000        369.36000     5.   0.21536000       0.24233000       0.10000000E-03   0.68915000    
6.    325.03000        2055.8100        58.350000        59.350000        368.36000     4.   0.19721000       0.31780000        26.538950       0.69874000    
